PELOTAO|SEMANA_ID|DIA_SEMANA|PERIODO|DURACAO|DISCIPLINA_ID|INSTRUTOR_ID|INSTRUTOR_ID_2|STATUS|OBS
Turma 06|34|Quinta|1|1|944|56|None|concluido|None
Turma 06|34|Quinta|2|1|944|56|None|concluido|None
Turma 06|34|Quinta|3|1|944|56|None|concluido|None
Turma 06|34|Quinta|4|1|944|56|None|concluido|None
Turma 06|34|Quinta|5|1|944|56|None|concluido|None
Turma 06|34|Quinta|6|1|944|56|None|concluido|None
03º Pelotão - CBFPM 2026|34|Quinta|4|1|560|56|None|concluido|None
03º Pelotão - CBFPM 2026|34|Quinta|5|1|560|56|None|concluido|None
03º Pelotão - CBFPM 2026|34|Quinta|6|1|560|56|None|concluido|None
TURMA 11|34|Quinta|4|1|1219|56|None|concluido|None
TURMA 11|34|Quinta|5|1|1219|56|None|concluido|None
TURMA 11|34|Quinta|6|1|1219|56|None|concluido|None
TURMA 12|34|Quinta|4|1|1190|56|None|concluido|None
TURMA 12|34|Quinta|5|1|1190|56|None|concluido|None
TURMA 12|34|Quinta|6|1|1190|56|None|concluido|None
TURMA 16|34|Quinta|1|1|1184|56|None|concluido|None
TURMA 16|34|Quinta|2|1|1184|56|None|concluido|None
TURMA 16|34|Quinta|3|1|1184|56|None|concluido|None
TURMA 16|34|Quinta|4|1|1184|56|None|concluido|None
TURMA 16|34|Quinta|5|1|1184|56|None|concluido|None
TURMA 16|34|Quinta|6|1|1184|56|None|concluido|None
TURMA 20|34|Quinta|1|1|1118|56|None|concluido|None
TURMA 20|34|Quinta|2|1|1118|56|None|concluido|None
TURMA 20|34|Quinta|3|1|1118|56|None|concluido|None
TURMA 20|34|Quinta|4|1|1118|56|None|concluido|None
TURMA 20|34|Quinta|5|1|1118|56|None|concluido|None
TURMA 20|34|Quinta|6|1|1118|56|None|concluido|None
16° Pelotão - CBFPM 2026|34|Quinta|4|1|705|56|None|concluido|None
16° Pelotão - CBFPM 2026|34|Quinta|5|1|705|56|None|concluido|None
16° Pelotão - CBFPM 2026|34|Quinta|6|1|705|56|None|concluido|None
TURMA 15|34|Quinta|4|1|1073|56|None|concluido|None
TURMA 15|34|Quinta|5|1|1073|56|None|concluido|None
TURMA 15|34|Quinta|6|1|1073|56|None|concluido|None
TURMA 19|34|Quinta|1|1|1147|56|None|concluido|None
TURMA 19|34|Quinta|2|1|1147|56|None|concluido|None
TURMA 19|34|Quinta|3|1|1147|56|None|concluido|None
TURMA 19|34|Quinta|4|1|1147|56|None|concluido|None
TURMA 19|34|Quinta|5|1|1147|56|None|concluido|None
TURMA 19|34|Quinta|6|1|1147|56|None|concluido|None
06º Pelotão - CBFPM 2026|34|Quinta|4|1|647|56|None|concluido|None
06º Pelotão - CBFPM 2026|34|Quinta|5|1|647|56|None|concluido|None
06º Pelotão - CBFPM 2026|34|Quinta|6|1|647|56|None|concluido|None
Turma 02 |34|Quinta|4|1|900|56|None|concluido|None
Turma 02 |34|Quinta|5|1|900|56|None|concluido|None
Turma 02 |34|Quinta|6|1|900|56|None|concluido|None
Turma 05|34|Quinta|4|1|961|56|None|concluido|None
Turma 05|34|Quinta|5|1|961|56|None|concluido|None
Turma 05|34|Quinta|6|1|961|56|None|concluido|None
08º Pelotão - CBFPM 2026|34|Quinta|4|1|530|56|None|concluido|None
08º Pelotão - CBFPM 2026|34|Quinta|5|1|530|56|None|concluido|None
08º Pelotão - CBFPM 2026|34|Quinta|6|1|530|56|None|concluido|None
Turma 07|34|Quinta|5|1|982|56|None|concluido|None
Turma 07|34|Quinta|6|1|982|56|None|concluido|None
14° Pelotão - CBFPM 2026|34|Quinta|8|1|554|56|None|concluido|None
14° Pelotão - CBFPM 2026|34|Quinta|9|1|554|56|None|concluido|None
07º Pelotão - CBFPM 2026|34|Quinta|8|1|728|56|None|concluido|None
07º Pelotão - CBFPM 2026|34|Quinta|9|1|728|56|None|concluido|None
05º Pelotão - CBFPM 2026|34|Quinta|8|1|774|56|None|concluido|None
05º Pelotão - CBFPM 2026|34|Quinta|9|1|774|56|None|concluido|None
06º Pelotão - CBFPM 2026|34|Quinta|8|1|528|56|None|concluido|None
06º Pelotão - CBFPM 2026|34|Quinta|9|1|528|56|None|concluido|None
03º Pelotão - CBFPM 2026|34|Quinta|8|1|525|56|None|concluido|None
03º Pelotão - CBFPM 2026|34|Quinta|9|1|525|56|None|concluido|None
11° Pelotão - CBFPM 2026|34|Quinta|8|1|764|56|None|concluido|None
11° Pelotão - CBFPM 2026|34|Quinta|9|1|764|56|None|concluido|None
TURMA 18|34|Quinta|7|1|1206|56|None|concluido|None
TURMA 18|34|Quinta|8|1|1206|56|None|concluido|None
TURMA 18|34|Quinta|9|1|1206|56|None|concluido|None
TURMA 12|34|Quinta|7|1|1120|56|None|concluido|None
TURMA 12|34|Quinta|8|1|1120|56|None|concluido|None
TURMA 12|34|Quinta|9|1|1120|56|None|concluido|None
TURMA 16|34|Quinta|7|1|1134|56|None|concluido|None
TURMA 16|34|Quinta|8|1|1134|56|None|concluido|None
TURMA 16|34|Quinta|9|1|1134|56|None|concluido|None
TURMA 11|34|Quinta|7|1|1279|56|None|concluido|None
TURMA 11|34|Quinta|8|1|1279|56|None|concluido|None
TURMA 11|34|Quinta|9|1|1279|56|None|concluido|None
TURMA 13|34|Quinta|7|1|1131|56|None|concluido|None
TURMA 13|34|Quinta|8|1|1131|56|None|concluido|None
TURMA 13|34|Quinta|9|1|1131|56|None|concluido|None
Turma 04|34|Quinta|7|1|933|56|None|concluido|None
Turma 04|34|Quinta|8|1|933|56|None|concluido|None
Turma 04|34|Quinta|9|1|933|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Quinta|2|1|829|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Quinta|3|1|829|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Quinta|4|1|829|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Quinta|5|1|829|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Quinta|6|1|829|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Quinta|8|1|829|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Quinta|9|1|829|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Quinta|10|1|829|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Quinta|11|1|829|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Quinta|12|1|829|56|None|concluido|None
TURMA 11|34|Quinta|1|1|1179|56|None|concluido|None
TURMA 11|34|Quinta|2|1|1179|56|None|concluido|None
TURMA 11|34|Quinta|3|1|1179|56|None|concluido|None
TURMA 11|34|Quinta|10|1|1179|56|None|concluido|None
TURMA 11|34|Quinta|11|1|1179|56|None|concluido|None
TURMA 11|34|Quinta|12|1|1179|56|None|concluido|None
Turma 05|34|Quinta|7|1|971|56|None|concluido|None
Turma 05|34|Quinta|8|1|971|56|None|concluido|None
Turma 05|34|Quinta|9|1|971|56|None|concluido|None
01° Pelotão - CBFPM 2026|34|Quinta|4|1|690|56|None|concluido|None
01° Pelotão - CBFPM 2026|34|Quinta|5|1|690|56|None|concluido|None
01° Pelotão - CBFPM 2026|34|Quinta|6|1|690|56|None|concluido|None
01° Pelotão - CBFPM 2026|34|Quinta|8|1|802|56|None|concluido|None
01° Pelotão - CBFPM 2026|34|Quinta|9|1|802|56|None|concluido|None
TURMA 17|34|Quinta|4|1|1205|56|None|concluido|None
TURMA 17|34|Quinta|5|1|1205|56|None|concluido|None
TURMA 17|34|Quinta|6|1|1205|56|None|concluido|None
TURMA 17|34|Quinta|7|1|1205|56|None|concluido|None
TURMA 17|34|Quinta|8|1|1205|56|None|concluido|None
TURMA 17|34|Quinta|9|1|1205|56|None|concluido|None
14° Pelotão - CBFPM 2026|34|Quinta|10|1|767|56|None|concluido|None
14° Pelotão - CBFPM 2026|34|Quinta|11|1|767|56|None|concluido|None
14° Pelotão - CBFPM 2026|34|Quinta|12|1|767|56|None|concluido|None
09° Pelotão - CBFPM 2026|34|Quinta|2|1|842|56|None|concluido|None
09° Pelotão - CBFPM 2026|34|Quinta|3|1|842|56|None|concluido|None
09° Pelotão - CBFPM 2026|34|Quinta|4|1|842|56|None|concluido|None
09° Pelotão - CBFPM 2026|34|Quinta|5|1|842|56|None|concluido|None
09° Pelotão - CBFPM 2026|34|Quinta|6|1|842|56|None|concluido|None
09° Pelotão - CBFPM 2026|34|Quinta|8|1|842|56|None|concluido|None
09° Pelotão - CBFPM 2026|34|Quinta|9|1|842|56|None|concluido|None
09° Pelotão - CBFPM 2026|34|Quinta|10|1|842|56|None|concluido|None
09° Pelotão - CBFPM 2026|34|Quinta|11|1|842|56|None|concluido|None
09° Pelotão - CBFPM 2026|34|Quinta|12|1|842|56|None|concluido|None
05º Pelotão - CBFPM 2026|34|Quinta|10|1|630|56|None|concluido|None
05º Pelotão - CBFPM 2026|34|Quinta|11|1|630|56|None|concluido|None
05º Pelotão - CBFPM 2026|34|Quinta|12|1|630|56|None|concluido|None
07º Pelotão - CBFPM 2026|34|Quinta|10|1|564|56|None|concluido|None
07º Pelotão - CBFPM 2026|34|Quinta|11|1|564|56|None|concluido|None
07º Pelotão - CBFPM 2026|34|Quinta|12|1|564|56|None|concluido|None
03º Pelotão - CBFPM 2026|34|Quinta|10|1|772|56|None|concluido|None
03º Pelotão - CBFPM 2026|34|Quinta|11|1|772|56|None|concluido|None
03º Pelotão - CBFPM 2026|34|Quinta|12|1|772|56|None|concluido|None
10° Pelotão - CBFPM 2026|34|Quinta|2|1|827|56|None|concluido|None
10° Pelotão - CBFPM 2026|34|Quinta|3|1|827|56|None|concluido|None
10° Pelotão - CBFPM 2026|34|Quinta|4|1|827|56|None|concluido|None
10° Pelotão - CBFPM 2026|34|Quinta|5|1|827|56|None|concluido|None
10° Pelotão - CBFPM 2026|34|Quinta|6|1|827|56|None|concluido|None
10° Pelotão - CBFPM 2026|34|Quinta|8|1|827|56|None|concluido|None
10° Pelotão - CBFPM 2026|34|Quinta|9|1|827|56|None|concluido|None
10° Pelotão - CBFPM 2026|34|Quinta|10|1|827|56|None|concluido|None
10° Pelotão - CBFPM 2026|34|Quinta|11|1|827|56|None|concluido|None
10° Pelotão - CBFPM 2026|34|Quinta|12|1|827|56|None|concluido|None
13° Pelotão - CBFPM 2026|34|Quinta|8|1|766|56|None|concluido|None
13° Pelotão - CBFPM 2026|34|Quinta|9|1|766|56|None|concluido|None
13° Pelotão - CBFPM 2026|34|Quinta|2|1|670|56|None|concluido|None
13° Pelotão - CBFPM 2026|34|Quinta|3|1|670|56|None|concluido|None
13° Pelotão - CBFPM 2026|34|Quinta|4|1|604|56|None|concluido|None
13° Pelotão - CBFPM 2026|34|Quinta|5|1|604|56|None|concluido|None
13° Pelotão - CBFPM 2026|34|Quinta|6|1|604|56|None|concluido|None
13° Pelotão - CBFPM 2026|34|Quinta|10|1|518|56|None|concluido|None
13° Pelotão - CBFPM 2026|34|Quinta|11|1|518|56|None|concluido|None
13° Pelotão - CBFPM 2026|34|Quinta|12|1|518|56|None|concluido|None
TURMA 18|34|Quinta|10|1|1196|56|None|concluido|None
TURMA 18|34|Quinta|11|1|1196|56|None|concluido|None
TURMA 18|34|Quinta|12|1|1196|56|None|concluido|None
TURMA 12|34|Quinta|10|1|1200|56|None|concluido|None
TURMA 12|34|Quinta|11|1|1200|56|None|concluido|None
TURMA 12|34|Quinta|12|1|1200|56|None|concluido|None
Turma 03|34|Quinta|7|1|941|56|None|concluido|None
Turma 03|34|Quinta|8|1|941|56|None|concluido|None
Turma 03|34|Quinta|9|1|941|56|None|concluido|None
Turma 03|34|Quinta|10|1|941|56|None|concluido|None
Turma 03|34|Quinta|11|1|941|56|None|concluido|None
Turma 03|34|Quinta|12|1|941|56|None|concluido|None
Turma 05|34|Quinta|10|1|934|56|None|concluido|None
Turma 05|34|Quinta|11|1|934|56|None|concluido|None
Turma 05|34|Quinta|12|1|934|56|None|concluido|None
16° Pelotão - CBFPM 2026|34|Quinta|8|1|607|56|None|concluido|None
16° Pelotão - CBFPM 2026|34|Quinta|9|1|607|56|None|concluido|None
06º Pelotão - CBFPM 2026|34|Quinta|10|1|775|56|None|concluido|None
06º Pelotão - CBFPM 2026|34|Quinta|11|1|775|56|None|concluido|None
06º Pelotão - CBFPM 2026|34|Quinta|12|1|775|56|None|concluido|None
Turma 02 |34|Quinta|7|1|884|56|None|concluido|None
Turma 02 |34|Quinta|8|1|884|56|None|concluido|None
Turma 02 |34|Quinta|9|1|884|56|None|concluido|None
Turma 02 |34|Quinta|10|1|884|56|None|concluido|None
Turma 02 |34|Quinta|11|1|884|56|None|concluido|None
Turma 02 |34|Quinta|12|1|884|56|None|concluido|None
16° Pelotão - CBFPM 2026|34|Quinta|10|1|521|56|None|concluido|None
16° Pelotão - CBFPM 2026|34|Quinta|11|1|521|56|None|concluido|None
16° Pelotão - CBFPM 2026|34|Quinta|12|1|521|56|None|concluido|None
TURMA 16|34|Quinta|10|1|1104|56|None|concluido|None
TURMA 16|34|Quinta|11|1|1104|56|None|concluido|None
TURMA 16|34|Quinta|12|1|1104|56|None|concluido|None
TURMA 13|34|Quinta|10|1|1121|56|None|concluido|None
TURMA 13|34|Quinta|11|1|1121|56|None|concluido|None
TURMA 13|34|Quinta|12|1|1121|56|None|concluido|None
TURMA 20|34|Quinta|8|1|1218|56|None|concluido|None
TURMA 20|34|Quinta|9|1|1218|56|None|concluido|None
TURMA 20|34|Quinta|10|1|1218|56|None|concluido|None
TURMA 20|34|Quinta|11|1|1218|56|None|concluido|None
TURMA 20|34|Quinta|12|1|1218|56|None|concluido|None
Turma 07|34|Quinta|7|1|945|56|None|concluido|None
Turma 07|34|Quinta|8|1|945|56|None|concluido|None
Turma 07|34|Quinta|9|1|945|56|None|concluido|None
Turma 07|34|Quinta|10|1|945|56|None|concluido|None
Turma 07|34|Quinta|11|1|945|56|None|concluido|None
Turma 07|34|Quinta|12|1|945|56|None|concluido|None
TURMA 17|34|Quinta|10|1|1095|56|None|concluido|None
TURMA 17|34|Quinta|11|1|1095|56|None|concluido|None
TURMA 17|34|Quinta|12|1|1095|56|None|concluido|None
Turma 06|34|Quinta|10|1|904|56|None|concluido|None
Turma 06|34|Quinta|11|1|904|56|None|concluido|None
Turma 06|34|Quinta|12|1|904|56|None|concluido|None
TURMA 15|34|Quinta|7|1|1103|56|None|concluido|None
TURMA 15|34|Quinta|8|1|1103|56|None|concluido|None
TURMA 15|34|Quinta|9|1|1103|56|None|concluido|None
Turma 01|34|Quinta|11|1|1050|56|None|concluido|None
Turma 01|34|Quinta|12|1|1050|56|None|concluido|None
08º Pelotão - CBFPM 2026|34|Quinta|8|1|777|56|None|concluido|None
08º Pelotão - CBFPM 2026|34|Quinta|9|1|777|56|None|concluido|None
08º Pelotão - CBFPM 2026|34|Quinta|10|1|777|56|None|concluido|None
08º Pelotão - CBFPM 2026|34|Quinta|11|1|777|56|None|concluido|None
08º Pelotão - CBFPM 2026|34|Quinta|12|1|777|56|None|concluido|None
TURMA 19|34|Quinta|7|1|1287|56|None|concluido|None
TURMA 19|34|Quinta|8|1|1287|56|None|concluido|None
TURMA 19|34|Quinta|9|1|1287|56|None|concluido|None
TURMA 19|34|Quinta|10|1|1287|56|None|concluido|None
TURMA 19|34|Quinta|11|1|1287|56|None|concluido|None
TURMA 19|34|Quinta|12|1|1287|56|None|concluido|None
01° Pelotão - CBFPM 2026|34|Quinta|10|1|523|56|None|concluido|None
01° Pelotão - CBFPM 2026|34|Quinta|11|1|523|56|None|concluido|None
01° Pelotão - CBFPM 2026|34|Quinta|12|1|523|56|None|concluido|None
TURMA 14|34|Quinta|7|1|1172|56|None|concluido|None
TURMA 14|34|Quinta|8|1|1172|56|None|concluido|None
TURMA 14|34|Quinta|9|1|1172|56|None|concluido|None
11° Pelotão - CBFPM 2026|34|Quinta|10|1|551|56|None|concluido|None
11° Pelotão - CBFPM 2026|34|Quinta|11|1|551|56|None|concluido|None
11° Pelotão - CBFPM 2026|34|Quinta|12|1|551|56|None|concluido|None
15° Pelotão - CBFPM 2026|34|Quinta|2|1|832|56|None|concluido|None
15° Pelotão - CBFPM 2026|34|Quinta|3|1|832|56|None|concluido|None
15° Pelotão - CBFPM 2026|34|Quinta|4|1|832|56|None|concluido|None
15° Pelotão - CBFPM 2026|34|Quinta|5|1|832|56|None|concluido|None
15° Pelotão - CBFPM 2026|34|Quinta|6|1|832|56|None|concluido|None
15° Pelotão - CBFPM 2026|34|Quinta|8|1|832|56|None|concluido|None
15° Pelotão - CBFPM 2026|34|Quinta|9|1|832|56|None|concluido|None
15° Pelotão - CBFPM 2026|34|Quinta|10|1|832|56|None|concluido|None
15° Pelotão - CBFPM 2026|34|Quinta|11|1|832|56|None|concluido|None
15° Pelotão - CBFPM 2026|34|Quinta|12|1|832|56|None|concluido|None
03º Pelotão - CBFPM 2026|34|Sexta|2|1|644|56|None|concluido|None
03º Pelotão - CBFPM 2026|34|Sexta|3|1|644|56|None|concluido|None
04º Pelotão - CBFPM 2026|34|Sexta|2|1|789|56|None|concluido|None
04º Pelotão - CBFPM 2026|34|Sexta|3|1|789|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Sexta|2|1|653|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Sexta|3|1|653|56|None|concluido|None
05º Pelotão - CBFPM 2026|34|Sexta|2|1|774|56|None|concluido|None
05º Pelotão - CBFPM 2026|34|Sexta|3|1|774|56|None|concluido|None
02º Pelotão - CBFPM 2026|34|Quinta|4|1|659|56|None|concluido|None
02º Pelotão - CBFPM 2026|34|Quinta|5|1|659|56|None|concluido|None
02º Pelotão - CBFPM 2026|34|Quinta|6|1|659|56|None|concluido|None
02º Pelotão - CBFPM 2026|34|Quinta|10|1|739|56|None|concluido|None
02º Pelotão - CBFPM 2026|34|Quinta|11|1|739|56|None|concluido|None
02º Pelotão - CBFPM 2026|34|Quinta|12|1|739|56|None|concluido|None
09° Pelotão - CBFPM 2026|34|Sexta|2|1|583|56|None|concluido|None
09° Pelotão - CBFPM 2026|34|Sexta|3|1|583|56|None|concluido|None
02º Pelotão - CBFPM 2026|34|Sexta|2|1|675|56|None|concluido|None
02º Pelotão - CBFPM 2026|34|Sexta|3|1|675|56|None|concluido|None
TURMA 17|34|Sexta|1|1|1155|56|None|concluido|None
TURMA 17|34|Sexta|2|1|1155|56|None|concluido|None
TURMA 17|34|Sexta|3|1|1155|56|None|concluido|None
08º Pelotão - CBFPM 2026|34|Sexta|2|1|665|56|None|concluido|None
08º Pelotão - CBFPM 2026|34|Sexta|3|1|665|56|None|concluido|None
TURMA 20|34|Sexta|1|1|1198|56|None|concluido|None
TURMA 20|34|Sexta|2|1|1198|56|None|concluido|None
TURMA 20|34|Sexta|3|1|1198|56|None|concluido|None
TURMA 13|34|Sexta|1|1|1131|56|None|concluido|None
TURMA 13|34|Sexta|2|1|1131|56|None|concluido|None
TURMA 13|34|Sexta|3|1|1131|56|None|concluido|None
06º Pelotão - CBFPM 2026|34|Sexta|2|1|631|56|None|concluido|None
06º Pelotão - CBFPM 2026|34|Sexta|3|1|631|56|None|concluido|None
Turma 04|34|Sexta|2|1|1063|56|None|concluido|None
Turma 04|34|Sexta|3|1|1063|56|None|concluido|None
TURMA 14|34|Sexta|1|1|1212|56|None|concluido|None
TURMA 14|34|Sexta|2|1|1212|56|None|concluido|None
TURMA 14|34|Sexta|3|1|1212|56|None|concluido|None
10° Pelotão - CBFPM 2026|34|Sexta|2|1|731|56|None|concluido|None
10° Pelotão - CBFPM 2026|34|Sexta|3|1|731|56|None|concluido|None
TURMA 12|34|Sexta|1|1|1090|56|None|concluido|None
TURMA 12|34|Sexta|2|1|1090|56|None|concluido|None
TURMA 12|34|Sexta|3|1|1090|56|None|concluido|None
TURMA 12|34|Sexta|4|1|1090|56|None|concluido|None
06º Pelotão - CBFPM 2026|34|Sexta|4|1|775|56|None|concluido|None
06º Pelotão - CBFPM 2026|34|Sexta|5|1|775|56|None|concluido|None
06º Pelotão - CBFPM 2026|34|Sexta|6|1|775|56|None|concluido|None
11° Pelotão - CBFPM 2026|34|Sexta|2|1|780|56|None|concluido|None
11° Pelotão - CBFPM 2026|34|Sexta|3|1|780|56|None|concluido|None
11° Pelotão - CBFPM 2026|34|Sexta|4|1|780|56|None|concluido|None
11° Pelotão - CBFPM 2026|34|Sexta|5|1|780|56|None|concluido|None
11° Pelotão - CBFPM 2026|34|Sexta|6|1|780|56|None|concluido|None
02º Pelotão - CBFPM 2026|34|Sexta|4|1|803|56|None|concluido|None
02º Pelotão - CBFPM 2026|34|Sexta|5|1|803|56|None|concluido|None
02º Pelotão - CBFPM 2026|34|Sexta|6|1|803|56|None|concluido|None
Turma 02 |34|Sexta|1|1|940|56|None|concluido|None
Turma 02 |34|Sexta|2|1|940|56|None|concluido|None
Turma 02 |34|Sexta|3|1|940|56|None|concluido|None
Turma 02 |34|Sexta|4|1|940|56|None|concluido|None
Turma 02 |34|Sexta|5|1|940|56|None|concluido|None
Turma 02 |34|Sexta|6|1|940|56|None|concluido|None
10° Pelotão - CBFPM 2026|34|Sexta|4|1|601|56|None|concluido|None
10° Pelotão - CBFPM 2026|34|Sexta|5|1|601|56|None|concluido|None
10° Pelotão - CBFPM 2026|34|Sexta|6|1|601|56|None|concluido|None
04º Pelotão - CBFPM 2026|34|Sexta|4|1|645|56|None|concluido|None
04º Pelotão - CBFPM 2026|34|Sexta|5|1|645|56|None|concluido|None
04º Pelotão - CBFPM 2026|34|Sexta|6|1|645|56|None|concluido|None
05º Pelotão - CBFPM 2026|34|Sexta|4|1|562|56|None|concluido|None
05º Pelotão - CBFPM 2026|34|Sexta|5|1|562|56|None|concluido|None
05º Pelotão - CBFPM 2026|34|Sexta|6|1|562|56|None|concluido|None
16° Pelotão - CBFPM 2026|34|Sexta|2|1|785|56|None|concluido|None
16° Pelotão - CBFPM 2026|34|Sexta|3|1|785|56|None|concluido|None
16° Pelotão - CBFPM 2026|34|Sexta|4|1|785|56|None|concluido|None
16° Pelotão - CBFPM 2026|34|Sexta|5|1|785|56|None|concluido|None
16° Pelotão - CBFPM 2026|34|Sexta|6|1|785|56|None|concluido|None
01° Pelotão - CBFPM 2026|34|Sexta|2|1|483|56|None|concluido|None
01° Pelotão - CBFPM 2026|34|Sexta|3|1|483|56|None|concluido|None
01° Pelotão - CBFPM 2026|34|Sexta|4|1|738|56|None|concluido|None
01° Pelotão - CBFPM 2026|34|Sexta|5|1|738|56|None|concluido|None
01° Pelotão - CBFPM 2026|34|Sexta|6|1|738|56|None|concluido|None
TURMA 19|34|Sexta|4|1|1207|56|None|concluido|None
TURMA 19|34|Sexta|5|1|1207|56|None|concluido|None
TURMA 19|34|Sexta|6|1|1207|56|None|concluido|None
TURMA 15|34|Sexta|1|1|1123|56|None|concluido|None
TURMA 15|34|Sexta|2|1|1123|56|None|concluido|None
TURMA 15|34|Sexta|3|1|1123|56|None|concluido|None
TURMA 15|34|Sexta|4|1|1123|56|None|concluido|None
TURMA 15|34|Sexta|5|1|1123|56|None|concluido|None
TURMA 15|34|Sexta|6|1|1123|56|None|concluido|None
TURMA 20|34|Sexta|4|1|1178|56|None|concluido|None
TURMA 20|34|Sexta|5|1|1178|56|None|concluido|None
TURMA 20|34|Sexta|6|1|1178|56|None|concluido|None
TURMA 11|34|Sexta|1|1|1219|56|None|concluido|None
TURMA 11|34|Sexta|2|1|1219|56|None|concluido|None
TURMA 11|34|Sexta|3|1|1219|56|None|concluido|None
TURMA 11|34|Sexta|4|1|1219|56|None|concluido|None
TURMA 11|34|Sexta|5|1|1219|56|None|concluido|None
TURMA 11|34|Sexta|6|1|1219|56|None|concluido|None
TURMA 13|34|Sexta|4|1|1181|56|None|concluido|None
TURMA 13|34|Sexta|5|1|1181|56|None|concluido|None
TURMA 13|34|Sexta|6|1|1181|56|None|concluido|None
08º Pelotão - CBFPM 2026|34|Sexta|5|1|633|56|None|concluido|None
08º Pelotão - CBFPM 2026|34|Sexta|6|1|633|56|None|concluido|None
Turma 05|34|Sexta|4|1|961|56|None|concluido|None
Turma 05|34|Sexta|5|1|961|56|None|concluido|None
Turma 05|34|Sexta|6|1|961|56|None|concluido|None
15° Pelotão - CBFPM 2026|34|Sexta|2|1|784|56|None|concluido|None
15° Pelotão - CBFPM 2026|34|Sexta|3|1|784|56|None|concluido|None
15° Pelotão - CBFPM 2026|34|Sexta|4|1|784|56|None|concluido|None
15° Pelotão - CBFPM 2026|34|Sexta|5|1|520|56|None|concluido|None
15° Pelotão - CBFPM 2026|34|Sexta|6|1|520|56|None|concluido|None
09° Pelotão - CBFPM 2026|34|Sexta|4|1|746|56|None|concluido|None
09° Pelotão - CBFPM 2026|34|Sexta|5|1|746|56|None|concluido|None
09° Pelotão - CBFPM 2026|34|Sexta|6|1|746|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Sexta|4|1|637|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Sexta|5|1|637|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Sexta|6|1|637|56|None|concluido|None
05º Pelotão - CBFPM 2026|34|Sexta|8|1|710|56|None|concluido|None
05º Pelotão - CBFPM 2026|34|Sexta|9|1|710|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Sexta|8|1|552|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Sexta|9|1|552|56|None|concluido|None
11° Pelotão - CBFPM 2026|34|Sexta|8|1|619|56|None|concluido|None
