ESCOLA                    | CICLO           | SEMANA       | TURMA                     | DIA      | PER | MATÉRIA
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quarta   | 7   | Técnicas Policiais I: Legislação Aplicável À Abordagem Policial
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quarta   | 7   | Gestão Integrada e Comunitária
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quarta   | 7   | Identidade e Cultura da Organização Policial
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quarta   | 7   | Fundamentos da Gestão Pública
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quarta   | 7   | Armamento, Munição E Tiro I: Habilitação Para Pistola
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quarta   | 7   | Identidade e Cultura da Organização Policial
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quarta   | 7   | Defesa Pessoal Policial I: Técnicas De Imobilização Policiais
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quarta   | 7   | Estado, Sociedade e Segurança Pública
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quarta   | 10  | Técnicas Policiais I: Legislação Aplicável À Abordagem Policial
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quarta   | 10  | Abordagem Histórica, Social e Psicológica da Violência e da Criminalidade
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quarta   | 10  | Sistema de Segurança Pública I: Aspectos Iniciais
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quarta   | 10  | Identidade e Cultura da Organização Policial
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quarta   | 10  | Policiamento Ostensivo: Fundamentos
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quarta   | 10  | Identidade e Cultura da Organização Policial
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quarta   | 10  | Relações Interpessoais I
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quarta   | 10  | Direitos Humanos Aplicados à Segurança Pública
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quarta   | 10  | Defesa Pessoal Policial I: Técnicas De Imobilização Policiais
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quinta   | 1   | Relações Interpessoais I
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quinta   | 1   | Fundamentos Jurídicos da Atividade Policial I: Direito Constitucional aplicado à Segurança Pública
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quinta   | 1   | Policiamento Ostensivo: Fundamentos
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quinta   | 1   | Gestão Integrada e Comunitária
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quinta   | 1   | Policiamento Ostensivo: Fundamentos
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quinta   | 1   | Ordem Unida I
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quinta   | 1   | Técnicas Policiais I: Legislação Aplicável À Abordagem Policial
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quinta   | 1   | Telecomunicações: Comunicação Operacional
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quinta   | 4   | Relações Interpessoais I
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quinta   | 4   | Ética e Cidadania
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quinta   | 4   | Estado, Sociedade e Segurança Pública
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quinta   | 4   | Fundamentos Jurídicos da Atividade Policial I: Direito Constitucional aplicado à Segurança Pública
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quinta   | 4   | Técnicas Policiais I: Legislação Aplicável À Abordagem Policial
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quinta   | 4   | Gestão Integrada e Comunitária
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quinta   | 4   | Identidade e Cultura da Organização Policial
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quinta   | 4   | Técnicas Policiais I: Legislação Aplicável À Abordagem Policial
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quinta   | 6   | Estado, Sociedade e Segurança Pública
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quinta   | 7   | Identidade e Cultura da Organização Policial
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quinta   | 7   | Identidade e Cultura da Organização Policial
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quinta   | 8   | Ordem Unida I
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quinta   | 10  | Abordagem Histórica, Social e Psicológica da Violência e da Criminalidade
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | quinta   | 10  | Identidade e Cultura da Organização Policial
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 1   | Fundamentos da Gestão Pública
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 1   | Policiamento Ostensivo: Fundamentos
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 1   | Educação Física I
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 1   | Língua e Comunicação em Documentação Técnica
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 1   | Direitos Humanos Aplicados à Segurança Pública
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 1   | Relações Interpessoais I
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 1   | Ordem Unida I
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 1   | Técnicas Policiais I: Legislação Aplicável À Abordagem Policial
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 1   | Telecomunicações: Comunicação Operacional
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 1   | Técnicas Policiais I: Legislação Aplicável À Abordagem Policial
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 4   | Ética e Cidadania
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 4   | Abordagem Histórica, Social e Psicológica da Violência e da Criminalidade
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 4   | Policiamento Ostensivo: Fundamentos
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 4   | Direitos Humanos Aplicados à Segurança Pública
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 4   | Língua e Comunicação em Documentação Técnica
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 4   | Estado, Sociedade e Segurança Pública
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 4   | Fundamentos da Gestão Pública
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 4   | Educação Física I
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 4   | Relações Interpessoais I
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 4   | Técnicas Policiais I: Legislação Aplicável À Abordagem Policial
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 7   | Fundamentos Jurídicos da Atividade Policial I: Direito Constitucional aplicado à Segurança Pública
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 7   | Gestão Integrada e Comunitária
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 7   | Língua e Comunicação em Documentação Técnica
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 7   | Telecomunicações: Comunicação Operacional
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 7   | Policiamento Ostensivo: Fundamentos
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 7   | Ordem Unida I
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 7   | Identidade e Cultura da Organização Policial
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 7   | Direitos Humanos Aplicados à Segurança Pública
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 7   | Telecomunicações: Comunicação Operacional
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 10  | Fundamentos Jurídicos da Atividade Policial I: Direito Constitucional aplicado à Segurança Pública
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 10  | Abordagem Histórica, Social e Psicológica da Violência e da Criminalidade
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 10  | Gestão Integrada e Comunitária
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 10  | Gestão Integrada e Comunitária
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 10  | Língua e Comunicação em Documentação Técnica
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 10  | Educação Física I
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 10  | Policiamento Ostensivo: Fundamentos
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | segunda  | 10  | Policiamento Ostensivo: Fundamentos
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | sexta    | 1   | Abordagem Histórica, Social e Psicológica da Violência e da Criminalidade
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | sexta    | 3   | Armamento Munição e Tiro I: Habilitação para Pistola
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | sexta    | 4   | Abordagem Histórica, Social e Psicológica da Violência e da Criminalidade
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | sexta    | 10  | Estado, Sociedade e Segurança Pública
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | terca    | 1   | Abordagem Histórica, Social e Psicológica da Violência e da Criminalidade
Centro de Treinamento e E | 1º CICLO - CBFP | SEMANA 2     | 2º PELOTÃO 2026           | terca    | 1   | Gestão Integrada e Comunitária
